id,name,address,tel,category,main_mn,price,menu,opng_tm,rating,rvw_cnt,tags,img
None,엑소더스 홍대점,서울 마포구 서교동 399-4 지하1층 엑소더스 방탈출 홍대점,02-332-3228,방탈출카페,None,매일 12:00~24:00 연중무휴,None,None,3.17,None,"['탈출카페', '데이트', '숨은', '재미있는', '한지']",http://ldb.phinf.naver.net/20170206_131/1486307492388qjH6S_JPEG/186156404150839_0.jpeg
None,마스터키 홍대점,서울 마포구 서교동 340-4 3층 마스터키 홍대점,02-337-5575,방탈출카페,None,"2인 44,000원",None,None,4.73,None,None,http://ldb.phinf.naver.net/20171218_179/1513592559585gD9YP_PNG/SMUzSmHeeg6d8ZrfCR18fYCE.PNG.png
None,셜록홈즈 홍대점,서울 마포구 서교동 340-5,02-335-3360,방탈출카페,None,"2인 입장료 44,000원",None,None,5,None,"['탈출카페', '데이트', '숨겨진', '재미있는', '한지']",http://ldb.phinf.naver.net/20170310_8/1489134137886WJpfQ_JPEG/186260575236669_0.jpeg
None,더클루 홍대점,서울 마포구 서교동 358-119,02-323-2225,방탈출카페,None,"1~2인 입장료 44,000원",None,None,4.1,None,"['탈출카페', '게임방', '데이트', '숨겨진', '한지']",http://ldb.phinf.naver.net/20150921_268/1442766263513pas9C_PNG/SUBMIT_1442766035893_36998101.png
None,더조커 홍대점,서울 마포구 서교동 366-24 2층,02-324-5088,보드카페,None,"기본 1인 2,400원",None,None,4.71,None,None,http://ldb.phinf.naver.net/20191112_123/1573555520835Kanxm_JPEG/5b87fRnDxPiqNQlv2zX932Ke.jpg
None,플레이보드,서울 마포구 서교동 366-7 3F,070-4106-0111,보드카페,None,"청소년 1,500원",None,None,4.5,None,"['보드카페', '보드게임방', '데이트', '재미있는', '친구들이랑']",http://ldb.phinf.naver.net/20180912_245/15367357120631Mrru_JPEG/Gwqqj2-qaAXSLYiMC4IiR1Ga.jpg
None,히어로보드게임카페 홍대2호점,서울 마포구 동교동 162-3,02-3142-7767,보드카페,None,"1시간 2,400원",None,None,4.52,None,None,http://ldb.phinf.naver.net/20200708_3/15941956001773a56n_JPEG/cJPetLIsdqIJN71c8qcB2r9K.jpg
None,더조커 홍대2호점,서울 마포구 서교동 358-122 홍대프라자 2층,02-332-6088,보드카페,None,"기본 1인 1시간 2,400원",None,None,4.58,None,None,http://ldb.phinf.naver.net/20200327_137/1585278491551Vc95z_JPEG/PuztONAqOY28-SJ4ryR4qYoH.jpg
None,히어로보드게임카페 홍대1호점,서울 마포구 서교동 364-22,02-6368-6001,보드카페,None,"탄산음료 2,500원",None,None,4.6,None,None,http://ldb.phinf.naver.net/20180319_298/1521449681344hi6og_JPEG/Y4UK7uZUoV0k95rz2JTS8i0F.jpg
None,보드팩토리,서울 마포구 서교동 364-15,02-324-6600,보드카페,None,음료 2500원~ / 10분 500원 변동가격(업주문의),None,None,4.37,None,"['보드카페', '보드게임방', '탈출카페', '친절하신', '데이트']",http://ldb.phinf.naver.net/20160405_213/1459852208594fVyf3_JPEG/176355596027318_0.jpeg
None,에이스보드카페,서울 마포구 서교동 400-3,010-3293-1122,보드카페,None,"1인 1시간 3,000원",None,None,4.07,None,None,http://ldb.phinf.naver.net/20171204_251/1512318299206JfAqO_JPEG/PCCroB8d66ySlg8Oj3jn6eG9.jpg
None,레끄레오,서울 마포구 동교동 162-10,02-755-4987,보드카페,None,"1시간 2,400원",None,None,4.49,None,None,http://ldb.phinf.naver.net/20181229_237/1546060794267g6yqk_JPEG/RTMjiAj1kL1QO2f7qdhEbnoy.jpg
None,옐로우미플,서울 마포구 연남동 383-38,070-8624-1777,보드카페,None,"1시간 이용료 3,000원",None,None,4.49,None,None,http://ldb.phinf.naver.net/20180921_227/15375066996538e3u2_JPEG/Dzjt0uclwbpB78zMOKgcAlE1.jpeg.jpg
None,보드스쿨 홍대입구점,서울 마포구 서교동 345-2 천마빌딩 지하,02-6205-8658,보드카페,None,"1시간 2,500원",None,None,4.46,None,"['보드카페', '보드게임방', '데이트', '재미있는', '친구와']",http://ldb.phinf.naver.net/20150831_70/14410221855081jvXW_JPEG/156965497068858_0.jpeg
None,친구네놀이터,서울 마포구 서교동 405-3,02-3144-6857,보드카페,None,"기본 90분 7,000원",None,None,4.54,None,"['데이트', '카페', '사격장', '아늑한', '커플']",http://ldb.phinf.naver.net/20170616_208/1497591540161YmRIe_JPEG/1.jpg
None,보드놀이터 홍대본점,서울 마포구 서교동 358-151,02-6339-4538,보드카페,None,"1시간 이용요금 1,500원",None,None,4.47,None,['보드카페'],http://ldb.phinf.naver.net/20200608_230/15915926805011nto0_JPEG/bY3lxD8fy5D83zihZNj6HMSa.jpg
None,보드게임 보드놀이터 홍대입구점,서울 마포구 서교동 358-8 4층,02-6405-4537,보드카페,None,"1시간 이용료 1,500원",None,None,None,None,"['보드카페', '만화카페', '보드게임방', '데이트', '친구들이랑']",http://ldb.phinf.naver.net/20200608_94/1591593153647mYAYt_JPEG/E3eGlKShQaiwThvEa15pfuep.jpg
None,보드게임카페 슈퍼보드,서울 마포구 서교동 358-67,02-3142-0077,보드카페,None,"1시간 이용료 2,400원",None,None,4.21,None,"['보드카페', '보드게임방', '데이트', '재미있는', '펭귄']",http://ldb.phinf.naver.net/20160315_285/1458017640662Wc1n0_PNG/176260568679019_0.png
None,플레이보드 홍대점,서울 마포구 서교동 358-34,070-8285-0111,보드카페,None,서울특별시 마포구 와우산로21길 10 4층,None,None,4.48,None,None,None
None,슈퍼보드 홍대점,서울 마포구 서교동 355-1 3층 슈퍼보드,02-3141-0010,보드카페,None,"1시간 1인당:추가 10분당 400원 2,400원",None,None,4.33,None,None,http://ldb.phinf.naver.net/20170119_278/1484805962644zqhP8_JPEG/186068637535482_0.jpeg
None,롤링다이스,서울 마포구 동교동 200-29 동진빌딩 3층,02-323-7455,보드카페,None,"평일 15:00~22:30 명절 당일 휴무, 주말 14:00~22:30 명절 당일 휴무",None,None,4.38,None,"['보드카페', '데이트', '커플', '친구들과']",http://ldb.phinf.naver.net/20151126_83/1448517404293xdcuJ_PNG/167070543275546_0.png
None,에이스플러스보드게임카페,서울 마포구 용강동 50-16,010-8021-3833,보드카페,None,"1인1시간 3,000원",None,None,4.42,None,None,http://ldb.phinf.naver.net/20200521_118/1590044056197N9MCf_JPEG/yVpuZFRU0F7RpscWZF7mJn5t.jpg
None,메이드보드게임카페,서울 마포구 서교동 395-91,070-4135-1122,보드카페,None,"1인 1시간 3,000원",None,None,4.73,None,None,http://ldb.phinf.naver.net/20200714_219/1594719244169h5rFY_JPEG/XpZkqd5sdT_5WFtOsDiWaOP2.jpeg.jpg
None,카페깔깔고블린,서울 마포구 서교동 461-2,070-4150-4612,보드카페,None,"평일 6시 이전 게임 이용료 / 시간 1,000원",None,None,4,None,None,http://ldb.phinf.naver.net/20180717_65/1531812438154vc0ng_JPEG/KakaoTalk_Photo_2018-07-17-12-36-03-1.jpg
None,아수라발발타,서울 마포구 도화동 290-10,02-702-6443,보드카페,None,"1인 시간당 3,000원",None,None,4.13,None,None,http://ldb.phinf.naver.net/20150901_84/1441048000332N36xb_JPEG/166370455665140_0.jpeg
None,위너보드카페,서울 마포구 도화동 55,010-8832-8844,보드카페,None,"아메리카노 3,000원",None,None,None,None,None,http://ldb.phinf.naver.net/20200428_139/1588069026044eEjIh_JPEG/RYnW3L0ulj9vFl1r85cVTURh.jpg
None,라운더스 보드카페,서울 마포구 서교동 354-14 3층 보드카페,010-2692-0815,보드카페,None,"이용료 3,000원",None,None,None,None,None,None
None,302호보드게임,서울 마포구 동교동 159-6,010-6291-0599,보드카페,None,"평일 1인 무제한 12,000원",None,None,None,None,None,http://ldb.phinf.naver.net/20200915_11/1600167887502TkqqE_PNG/302_boardgame.png
None,러너러너보드카페,서울 마포구 상수동 90-2,010-7791-6722,보드카페,None,"타임비 3,000원",None,None,None,None,None,http://ldb.phinf.naver.net/20181022_37/1540190713886XSvak_JPEG/DN32FlGRA8YOR0wDblMvSuLR.jpeg.jpg
None,밸류보드카페,서울 마포구 도화동 1-12,010-2247-2351,보드카페,None,"이용료 3,000원",None,None,None,None,None,None
None,수노래연습장 럭셔리 홍대점,서울 마포구 서교동 367-39,02-322-3111,노래방,None,,None,None,4.74,None,"['데이트', '아담한', '튀김', '친구들과', '커플']",http://ldb.phinf.naver.net/20160122_72/1453456234741c62VT_JPEG/176072588052562_0.jpeg
None,수노래연습장 홍대 본점,서울 마포구 서교동 364-24,070-4405-9971,노래방,None,,None,None,4.69,None,"['코인노래방', '데이트', '아이스크림', '길거리음식', '돈가스']",http://ldb.phinf.naver.net/20170109_236/14839503336111G3lI_JPEG/186059575551447_6.jpeg
None,코인쏭 본사,서울 마포구 서교동 326-23,02-2038-7760,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190107_3/1546859158732Bgwgs_JPEG/_yT8gCU1F774JT7eybeUvjkk.jpg
None,악쓰는하마코인노래연습장 홍대점,서울 마포구 서교동 363-17 지하1층,02-779-9061,노래방,None,,None,None,4.38,None,None,http://ldb.phinf.naver.net/20200530_136/1590848299659hdNCe_JPEG/bF1z5MqBfTmj5GfrfqUcNufH.jpg
None,어썸코인노래연습장,서울 마포구 서교동 358-30,02-336-2548,노래방,None,,None,None,4.58,None,"['코인노래방', '깨끗한', '데이트', '공원', '혼자']",http://ldb.phinf.naver.net/20200314_213/1584112414319mTcYJ_JPEG/3emmraiOBa3cqFxw8emF6Ms5.JPG.jpg
None,수노래연습장 1인전용 홍대점,서울 마포구 서교동 367-9,070-4145-3115,노래방,None,,None,None,4.61,None,"['코인노래방', '데이트', '혼자']",http://ldb.phinf.naver.net/20170124_294/1485235574158bu7vl_JPEG/186074545633587_0.jpeg
None,악쓰는하마홍대2호점노래방,서울 마포구 서교동 356-3,02-3144-7849,노래방,None,,None,None,4.38,None,None,http://ldb.phinf.naver.net/20200606_170/1591405766671vEGzO_JPEG/iWDOdZBmhVYcKqsD62KDSqAG.jpg
None,홍대파티룸 탑플,서울 마포구 상수동 144-1,010-4848-7559,"이벤트,파티",None,,None,None,4.4,None,None,http://ldb.phinf.naver.net/20190708_126/156259442972689kaQ_JPEG/b7iTE7NZYCvOy5yviHbMA7oR.JPG.jpg
None,락휴 코인노래연습장 홍대 연남점,서울 마포구 동교동 154-8,02-332-6670,노래방,None,,None,None,4.34,None,None,None
None,히든코인싱어 홍대점,서울 마포구 서교동 331-15 지하 1층,010-4656-7822,노래방,None,,None,None,4.6,None,"['코인노래방', '혼자']",http://ldb.phinf.naver.net/20161220_218/14822168634421M3Lh_JPEG/177166616766898_0.jpeg
None,락페스타 노래뮤비방,서울 마포구 동교동 169-11 서강빌딩 4층,02-3144-3257,노래방,None,,None,None,4.63,None,None,http://ldb.phinf.naver.net/20160722_155/1469175236747JLIkY_JPEG/176669635834372_0.jpeg
None,키스노래연습장,서울 마포구 용강동 43-5,02-715-3744,노래방,None,,None,None,4.3,None,None,http://ldb.phinf.naver.net/20190625_209/1561465032883G1pE2_JPEG/JW0tn3Ps247AbtUpClhvGvn-.jpg
None,락휴 코인노래연습장 서울 홍대점,서울 마포구 동교동 163-9,02-336-0138,노래방,None,,None,None,4.28,None,None,http://ldb.phinf.naver.net/20170425_4/1493098882075rV0Vt_JPEG/186375547141032_0.jpeg
None,슈퍼스타코인노래연습장 홍대점,서울 마포구 서교동 345-6,02-332-9009,노래방,None,,None,None,4.89,None,None,http://ldb.phinf.naver.net/20190115_162/15475138575343xMXG_JPEG/t2X2lG4ct8g194tia-QmyekB.jpg
None,빅코인노래연습장,서울 마포구 서교동 366-24 3층,070-8285-8208,노래방,None,,None,None,None,None,"['코인노래방', '핫플레이스']",http://ldb.phinf.naver.net/20161116_9/1479254666168ykvLz_JPEG/177060603962120_0.jpeg
None,N3노래연습장,서울 마포구 서교동 364-15,02-336-2710,노래방,None,,None,None,4.44,None,None,None
None,토마토노래연습장,서울 마포구 망원동 418-1,02-3144-2623,노래방,None,,None,None,4.31,None,None,http://ldb.phinf.naver.net/20200529_17/1590730399315USURA_JPEG/saquYrmOOSGGS6RTAM8cnYxA.jpg
None,멜론노래연습장,서울 마포구 합정동 410-2 지하 1층,02-6013-1118,노래방,None,,None,None,4.5,None,None,http://ldb.phinf.naver.net/20190427_230/1556293997323xPMWp_JPEG/ddmLh16pxPtIOVP9u0tNtFax.jpeg.jpg
None,악쓰는하마홍대1호점노래방,서울 마포구 서교동 407-7,02-322-4846,노래방,None,,None,None,4.33,None,None,None
None,슈가코인노래연습장 공덕점,서울 마포구 공덕동 105-159 지하1층,070-8873-2019,노래방,None,,None,None,4.5,None,None,http://ldb.phinf.naver.net/20200302_244/1583132338738zWaRL_JPEG/gKXITrI-ieVJ75b0Eo3gQjO7.jpg
None,카카노래방,서울 마포구 망원동 57-151 지하1층,02-6337-6335,노래방,None,,None,None,4.42,None,None,None
None,sky가라오케,서울 마포구 서교동 402-19,02-326-3400,요리주점,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190125_293/15483862818733JXEt_PNG/MHoPOYVtaT3ls6TX1Uqwfbcd.png
None,프라임노래연습장,서울 마포구 서교동 402-24,02-332-5842,노래방,None,,None,None,4.38,None,None,None
None,수노래연습장 럭셔리 홍대점 별관,서울 마포구 서교동 367-6,070-8885-3111,노래방,None,,None,None,None,None,"['코인노래방', '혼자']",http://ldb.phinf.naver.net/20160122_288/1453456334797GBlB2_JPEG/176072588234400_0.jpeg
None,Q코인노래연습장,서울 마포구 동교동 164-33,010-2700-0869,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20160810_277/1470810642611DajLG_JPEG/176760556062471_0.jpeg
None,애플노래연습장,서울 마포구 동교동 148-10,02-3667-7316,노래방,None,,None,None,4.08,None,None,http://ldb.phinf.naver.net/20190828_196/1566986625262mdn5I_JPEG/JnUsd1AYoxfSb6xv7Pwdupss.jpg
None,고음불가 노래연습장,서울 마포구 서교동 369-5,None,노래방,None,,None,None,4.36,None,None,http://ldb.phinf.naver.net/20190115_30/1547553469179aHAR6_JPEG/bxTJ5KbGtKZ4BnfNVvJRc_CI.jpg
None,보물섬노래연습장,서울 마포구 용강동 122-1,None,노래방,None,,None,None,3.55,None,None,None
None,슈퍼스타노래방,서울 마포구 상암동  16-5 지하 1층,02-374-3101,노래방,None,,None,None,4,None,None,http://ldb.phinf.naver.net/20150831_21/1441013149300OfCth_JPEG/SUBMIT_1366886749357_31896050.jpg
None,홍대코인노래방,서울 마포구 동교동 162-3 지하 1층,010-4439-2352,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20170222_214/1487754734238Pc0Rb_JPEG/186172584234083_0.jpeg
None,연남오락실,서울 마포구 연남동 227-37 지하,010-2728-1212,"맥주,호프",None,,None,None,4.4,None,"['칵테일', '피자', '피맥', '데이트', '펍']",http://ldb.phinf.naver.net/20181230_91/15461343521356VP1M_JPEG/RBwf0N8eOmKMAxiOXsDLKz0n.jpeg.jpg
None,코인쏭 본사,서울 마포구 서교동 326-23,02-2038-7760,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190107_3/1546859158732Bgwgs_JPEG/_yT8gCU1F774JT7eybeUvjkk.jpg
None,악쓰는하마코인노래연습장 홍대점,서울 마포구 서교동 363-17 지하1층,02-779-9061,노래방,None,,None,None,4.38,None,None,http://ldb.phinf.naver.net/20200530_136/1590848299659hdNCe_JPEG/bF1z5MqBfTmj5GfrfqUcNufH.jpg
None,짱오락실 홍대점,서울 마포구 서교동 367-38,None,오락실,None,,None,None,None,None,"['사격', '카트라이더', '데이트', '재미있는', '스쿠터']",http://ldb.phinf.naver.net/20170109_36/1483941145133RKOos_JPEG/186059548245.jpg
None,어썸코인노래연습장,서울 마포구 서교동 358-30,02-336-2548,노래방,None,,None,None,4.58,None,"['코인노래방', '깨끗한', '데이트', '공원', '혼자']",http://ldb.phinf.naver.net/20200314_213/1584112414319mTcYJ_JPEG/3emmraiOBa3cqFxw8emF6Ms5.JPG.jpg
None,퍼니랜드,서울 마포구 서교동 408-22,02-322-9074,오락실,None,,None,None,None,None,"['코인노래방', '사격장', '데이트', '숨은', '커플']",http://ldb.phinf.naver.net/20191027_290/1572161517202IRVWl_JPEG/uoVnRjmpntYjym6Gcu23zh2h.jpg
None,히든코인싱어 홍대점,서울 마포구 서교동 331-15 지하 1층,010-4656-7822,노래방,None,,None,None,4.6,None,"['코인노래방', '혼자']",http://ldb.phinf.naver.net/20161220_218/14822168634421M3Lh_JPEG/177166616766898_0.jpeg
None,슈퍼스타코인노래연습장 홍대점,서울 마포구 서교동 345-6,02-332-9009,노래방,None,,None,None,4.89,None,None,http://ldb.phinf.naver.net/20190115_162/15475138575343xMXG_JPEG/t2X2lG4ct8g194tia-QmyekB.jpg
None,빅코인노래연습장,서울 마포구 서교동 366-24 3층,070-8285-8208,노래방,None,,None,None,None,None,"['코인노래방', '핫플레이스']",http://ldb.phinf.naver.net/20161116_9/1479254666168ykvLz_JPEG/177060603962120_0.jpeg
None,짱오락실 상암동 메가박스점,서울 마포구 성산동 서울 마포구 성산동  515-3,None,오락실,None,,None,None,4.04,None,None,http://ldb.phinf.naver.net/20180917_175/1537150572268aGNKj_JPEG/2G1RaAr2YDsE0OMeyV0fUEQ0.jpg
None,슈가코인노래연습장 공덕점,서울 마포구 공덕동 105-159 지하1층,070-8873-2019,노래방,None,,None,None,4.5,None,None,http://ldb.phinf.naver.net/20200302_244/1583132338738zWaRL_JPEG/gKXITrI-ieVJ75b0Eo3gQjO7.jpg
None,Q코인노래연습장,서울 마포구 동교동 164-33,010-2700-0869,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20160810_277/1470810642611DajLG_JPEG/176760556062471_0.jpeg
None,홍대코인노래방,서울 마포구 동교동 162-3 지하 1층,010-4439-2352,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20170222_214/1487754734238Pc0Rb_JPEG/186172584234083_0.jpeg
None,인트로에스 코인노래방,서울 마포구 서교동 358-48 2층 3층,010-2334-8546,노래방,None,,None,None,5,None,None,None
None,마피아,서울 마포구 공덕동  21-5,None,오락실,None,,None,None,4.36,None,None,http://ldb.phinf.naver.net/20190916_13/1568617469530QkzgJ_JPEG/-ZokdyGooYYRj_ovM3v7CGMu.jpeg.jpg
None,지코인 노래방,서울 마포구 신수동 81-59,None,노래방,None,,None,None,4.17,None,None,http://ldb.phinf.naver.net/20191230_184/15776317251116SRt7_JPEG/aQzf6oc36T149vZH_InF_NFK.jpg
None,맥코인노래연습장,서울 마포구 망원동 377-19,010-8678-9439,노래방,None,,None,None,4.83,None,None,http://ldb.phinf.naver.net/20200427_212/1587972473343uBrNG_JPEG/O_ia1xfzRzTBqaStZ3iQWOK-.jpg
None,kpop코인노래연습장,서울 마포구 서교동 358-34,070-8721-9257,노래방,None,,None,None,4.67,None,None,http://ldb.phinf.naver.net/20171126_14/1511633914195a91PW_JPEG/F3FToz_NRNx5uLeXwEHGNDzT.jpg
None,카드OK코인노래연습장,서울 마포구 신공덕동 20-18 지층,010-7625-4080,노래방,None,,None,None,3.2,None,None,http://ldb.phinf.naver.net/20190927_63/1569565497588aA4yH_JPEG/kvOaRHV_l4R-eWakvNTm3vaE.jpg
None,i코인노래연습장,서울 마포구 동교동 166-11,010-9649-8270,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20170302_81/1488424354776aElel_JPEG/186252524254612_0.jpeg
None,서강코인노래연습장,서울 마포구 신수동 22-22,02-706-2677,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20161219_293/1482135092529DQ29f_JPEG/6.jpg
None,럭키코인동전노래연습장,서울 마포구 상암동 35-1,None,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190704_133/1562219335611WKsiW_JPEG/MyfrlIpAfldT1iiSfIbSdb3Y.jpeg.jpg
None,렉스코인노래연습장,서울 마포구 동교동 152-1,070-8151-1351,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20200729_53/1595948795394VPgLG_JPEG/Q_3CX703WAq2VcnSZth3tyXi.jpg
None,콤콤오락실 연남점,서울 마포구 연남동 224-57,070-8098-4255,오락실,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20200717_181/1594978093098huBqt_JPEG/6dkOJ8_l6XbhRTrdvPUjszbL.jpg
None,세븐틴코인노래연습장마포점,서울 마포구 도화동 250-1,010-6248-4455,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20191128_48/15748908083849HEiz_JPEG/msZMHMJ_KagUsaWt8e_FcAC4.jpg
None,탑코인노래방,서울 마포구 서교동 369-27,010-6207-5821,노래방,None,,None,None,None,None,None,None
None,로또인형뽑기방,서울 마포구 상암동  14-1,None,오락실,None,,None,None,None,None,None,None
None,사격의명수,서울 마포구 서교동 408-15,None,오락실,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20191027_57/15721616813044mzkG_JPEG/3Xd9k8Asya8pqo1ebIdLZNSJ.jpg
None,카드OK코인노래연습장,서울 마포구 도화동 203-2 지하1층,010-3392-1072,노래방,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190430_237/1556627823436t9zer_JPEG/KGBwOgXcROKRt7x1QFFP6htP.jpg
None,인형뽑기 놀이터,서울 마포구 상수동 서울 마포구 상수동 310-1,None,오락실,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20181031_240/1540955335550J5PA3_JPEG/O8E4dgZbvy46AsOJt88tthTy.JPG.jpg
None,CGV 홍대,서울 마포구 동교동 159-12,1544-1122,영화관,None,,None,None,4.32,None,"['영화관', '극장', '샤브샤브', '신비한', '데이트']",http://ldb.phinf.naver.net/20190909_31/1568029121469QDD5m_JPEG/NTQ2FVPVimOAvhpsv4omETX-.jpg
None,메가박스상암,서울 마포구 성산동 서울 마포구 성산동 515,1544-0070,영화관,None,,None,None,4.38,None,None,None
None,롯데시네마 홍대입구,서울 마포구 동교동 166-6 스타피카소 8층,1544-8855,영화관,None,,None,None,4.33,None,"['영화관', '극장', '스테이크', '화려한', '데이트']",http://ldb.phinf.naver.net/20180601_285/15278189727220i12u_JPEG/IRtWK0eh0St0LbyTILYswKRT.jpg
None,롯데시네마 합정,서울 마포구 서교동 490 메세나 폴리스 2층,1544-8855,영화관,None,,None,None,4.31,None,"['영화관', '극장', '데이트', '햄버거', '힐링']",http://ldb.phinf.naver.net/20180601_285/15278189727220i12u_JPEG/IRtWK0eh0St0LbyTILYswKRT.jpg
None,메가박스 홍대,서울 마포구 동교동 160-4,None,영화관,None,,None,None,4.33,None,None,http://ldb.phinf.naver.net/20200528_196/1590671667285d12wV_JPEG/rLuSkMMVXUnZWXVEnDj8LLSu.jpg
None,시네마테크KOFA,서울 마포구 상암동 1602 DMC 단지,02-3153-2075,영화관,None,,None,None,4.64,None,"['영화관', '극장', '데이트', '혼자']",None
None,상상마당 시네마,서울 마포구 서교동 367-5,02-330-6263,영화관,None,,None,None,4.33,None,"['영화관', '극장', '공연']",None
None,성미산마을극장,서울 마포구 성산동 249-10,02-322-0345,영화관,None,,None,None,None,None,"['극장', '연극', '공연']",None
None,스트리밍스튜디오온,서울 마포구 연남동 493-29,010-2316-1526,장소대여,None,,None,None,4.97,None,None,http://ldb.phinf.naver.net/20200414_234/1586795706726A2Vpt_JPEG/KakaoTalk_20200414_012928218.jpg
None,KT&G 상상마당 시네마,서울 마포구 서교동 367-5,02-330-6243,영화관,None,,None,None,4.57,None,None,None
None,CGV 홍대복합몰(2021년3월예정),서울 마포구 동교동 서울 마포구 동교동 167-25,None,영화관,None,,None,None,4.67,None,None,http://ldb.phinf.naver.net/20190909_31/1568029121469QDD5m_JPEG/NTQ2FVPVimOAvhpsv4omETX-.jpg
None,테이크파이브DVD 홍대점,서울 마포구 서교동 405-5 6층,02-336-3245,DVD방,None,,None,None,4.67,None,None,http://ldb.phinf.naver.net/20150831_233/1441003887866Xwttq_JPEG/106856634859496_0.jpg
None,영화관 개방화장실,서울 마포구 성산동 서울 마포구 성산동 421-26,None,화장실,None,,None,None,None,None,None,None
None,더무비코리아,서울 마포구 노고산동 31-24,02-704-0801,영화관,None,,None,None,None,None,None,None
None,프로포즈,서울 마포구 서교동 339-4,010-8859-1063,"연애,결혼",None,,None,None,None,None,None,None
None,이태원스크린야구,서울 용산구 이태원동 서울 용산구 이태원동,02-794-2977,스크린야구장,None,서울특별시 용산구 이태원동,None,None,None,None,None,None
None,골프존 한강대로점,서울 용산구 한강로3가 65-228,None,스크린골프장,None,,None,None,4.15,None,None,None
None,골프존파크 용산스크린점,서울 용산구 한강로3가 16-58 용산전자오피스텔 지하 1층,02-792-5009,스크린골프장,None,,None,None,4.77,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,리첸시아 스크린 골프장,서울 용산구 원효로1가 133-3 리첸시아 103동 B동 지하 1층,02-3275-0753,스크린골프장,None,,None,None,4.18,None,None,http://ldb.phinf.naver.net/20190716_208/1563274752879kj9WU_JPEG/TcXl1togLwdfmXUXyGd9Copd.jpg
None,신용산스크린방,서울 용산구 남영동 120-2 수빌딩 지하1층,02-790-0751,골프연습장,None,,None,None,4.18,None,None,http://ldb.phinf.naver.net/20200325_227/1585146550028ERYa7_JPEG/LpM7X2NPyaARjPSKZx3FREjk.jpeg.jpg
None,프렌즈 스크린 한남,서울 용산구 한남동 726-82,02-796-3377,스크린골프장,None,,None,None,4.83,None,None,http://ldb.phinf.naver.net/20200728_288/1595919396022Kxcnn_JPEG/UXl98yBBcpkWtCTT2bgiETuo.jpg
None,TPC한남골프존,서울 용산구 한남동 110-1,02-792-0753,스크린골프장,None,,None,None,None,None,None,None
None,이촌스크린골프,서울 용산구 이촌동 302-88 크레앙스빌딩 지하1층,02-792-2271,스크린골프장,None,,None,None,3.5,None,None,http://ldb.phinf.naver.net/20150831_116/1440991078229IUkVd_JPEG/156458514521471_0.jpeg
None,사이버스크린,서울 용산구 신계동 24-8 사이버빌딩 2층,02-712-6700,스크린골프장,None,,None,None,4.65,None,None,None
None,골프존파크 한남 TPC한남골프점,서울 용산구 한남동 110-1 전국관광빌딩5층,02-792-0753,스크린골프장,None,,None,None,4.13,None,None,http://ldb.phinf.naver.net/20170201_33/1485930581591pEDXf_JPEG/186151555961011_0.jpeg
None,골프존파크 한강로써밋스크린,서울 용산구 한강로2가 391 용산푸르지오써밋 지하1층,02-797-2020,스크린골프장,None,,None,None,3.75,None,None,http://ldb.phinf.naver.net/20180122_287/1516599819201oBUeI_PNG/ACaa7TShO-SAlYlfzO-c2Tz4.PNG.png
None,세븐골프존,서울 용산구 한남동 737-28,02-794-3521,스크린골프장,None,,None,None,4.5,None,None,http://ldb.phinf.naver.net/20190415_222/1555321742244dLHtG_JPEG/%C5%A9%B1%E2%BA%AF%C8%AF_7%B0%F1%C7%C1%C1%B8_%C0%D4%B0%A3%C6%C7.JPG
None,랜드골프존스크린,서울 용산구 원효로3가 51-31,02-712-0754,스크린골프장,None,,None,None,4.1,None,None,None
None,이촌골프클럽,서울 용산구 이촌동 300-58,02-792-7500,실내골프연습장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20181220_199/1545276430707PeBHg_JPEG/DPERG7GOQW0XUej2-KSkP6NL.jpg
None,한남스포렉스스크린골프,서울 용산구 한남동 96-3,02-749-8882,스크린골프장,None,,None,None,3.67,None,None,None
None,원효스크린골프존,서울 용산구 산천동 202 지하1층,02-701-9970,스크린골프장,None,,None,None,None,None,None,http://ldb.phinf.naver.net/20190629_201/1561778165406aWnyB_JPEG/RkFHLOnAWr1XLwkCi9bkiHZB.jpg
